Title	ItemNumber	ItemNumberLabel	GroupNumber	ItemCategory	CategoryName	ContosoDatabaseProductKey	ContosoProductID	html:About	UnitCost	UnitPrice	UnitPriceCurrency	UnitPriceLabel	Features	Brand	BrandLabel	Color	ColorLabel	Size	SizeUnit	SizeLabel	Weight	WeightUnit	WeightLabel	ScreenSize	ScreenSizeUnit	ScreenSizeLabel	Memory	MemoryUnit	MemoryLabel	HardDrive	HardDriveUnit	HardDriveLabel	Megapixels	MegapixelsUnit	MegapixelsLabel	Zoom	ZoomUnit	ZoomLabel	RefreshRate	RefreshRateUnit	RefreshRateLabel	NumberOfSpeakers	NumberOfSpeakersLabel	Storage	StorageUnit	StorageLabel	Volume	VolumeUnit	VolumeLabel	BTU	BTUUnit	BTULabel	Coverage	CoverageUnit	CoverageLabel	Campaign	OnSale	Discount	LanguageTag
Fabrikam Microwave M1250 White	6030201	Item	60302	603	Microwaves	1984	803002	Spacious and powerful microwave for all your food heating needs. 2.2-cubic-foot provides enough space for several dishes. 1,250 watts ensures fast and thorough heating.	$91,97 	$199,99 	$	Price		Fabrikam	Brand	White	Color	24 x 13 x 19 	inches	Size	37	pounds	Weight																								2,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave M1250 Silver	6030202	Item	60302	603	Microwaves	1990	803008	Spacious and powerful microwave for all your food heating needs. 2.2-cubic-foot provides enough space for several dishes. 1,250 watts ensures fast and thorough heating.	$91,97 	$199,99 	$	Price		Fabrikam	Brand	Silver	Color	24 x 13 x 19 	inches	Size	37	pounds	Weight																								2,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave M1250 Grey	6030203	Item	60302	603	Microwaves	1996	803014	Spacious and powerful microwave for all your food heating needs. 2.2-cubic-foot provides enough space for several dishes. 1,250 watts ensures fast and thorough heating.	$91,97 	$199,99 	$	Price		Fabrikam	Brand	Grey	Color	24 x 13 x 19 	inches	Size	37	pounds	Weight																								2,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave M1250 Red	6030204	Item	60302	603	Microwaves	2002	803020	Spacious and powerful microwave for all your food heating needs. 2.2-cubic-foot provides enough space for several dishes. 1,250 watts ensures fast and thorough heating.	$91,97 	$199,99 	$	Price		Fabrikam	Brand	Red	Color	24 x 13 x 19 	inches	Size	37	pounds	Weight																								2,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave M1250 Black	6030205	Item	60302	603	Microwaves	2008	803026	Spacious and powerful microwave for all your food heating needs. 2.2-cubic-foot provides enough space for several dishes. 1,250 watts ensures fast and thorough heating.	$91,97 	$199,99 	$	Price		Fabrikam	Brand	Black	Color	24 x 13 x 19 	inches	Size	37	pounds	Weight																								2,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave M1250 Blue	6030206	Item	60302	603	Microwaves	2014	803032	Spacious and powerful microwave for all your food heating needs. 2.2-cubic-foot provides enough space for several dishes. 1,250 watts ensures fast and thorough heating.	$91,97 	$199,99 	$	Price		Fabrikam	Brand	Blue	Color	24 x 13 x 19 	inches	Size	37	pounds	Weight																								2,2	CuFt	Volume							FALSE	FALSE		
Litware Microwave E090 White	6030301	Item	60303	603	Microwaves	2023	803041	Energy efficient 0.9-cubic-foot microwave. 900 watts with easy adjustable 10 power levels and 6 one touch cooking menus for all your basic food heating needs.	$50,98 	$99,99 	$	Price		Litware	Brand	White	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Litware Microwave E090 Silver	6030302	Item	60303	603	Microwaves	2029	803046	Energy efficient 0.9-cubic-foot microwave. 900 watts with easy adjustable 10 power levels and 6 one touch cooking menus for all your basic food heating needs.	$50,98 	$99,99 	$	Price		Litware	Brand	Silver	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Litware Microwave E090 Grey	6030303	Item	60303	603	Microwaves	2035	803053	Energy efficient 0.9-cubic-foot microwave. 900 watts with easy adjustable 10 power levels and 6 one touch cooking menus for all your basic food heating needs.	$50,98 	$99,99 	$	Price		Litware	Brand	Grey	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Litware Microwave E090 Red	6030304	Item	60303	603	Microwaves	2041	803059	Energy efficient 0.9-cubic-foot microwave. 900 watts with easy adjustable 10 power levels and 6 one touch cooking menus for all your basic food heating needs.	$50,98 	$99,99 	$	Price		Litware	Brand	Red	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Litware Microwave E090 Black	6030305	Item	60303	603	Microwaves	2047	803065	Energy efficient 0.9-cubic-foot microwave. 900 watts with easy adjustable 10 power levels and 6 one touch cooking menus for all your basic food heating needs.	$50,98 	$99,99 	$	Price		Litware	Brand	Black	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Litware Microwave E090 Blue	6030306	Item	60303	603	Microwaves	2053	803071	Energy efficient 0.9-cubic-foot microwave. 900 watts with easy adjustable 10 power levels and 6 one touch cooking menus for all your basic food heating needs.	$50,98 	$99,99 	$	Price		Litware	Brand	Blue	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Litware Microwave E080 White	6030401	Item	60304	603	Microwaves	2024	803042	4/5-cubic-foot compact-size microwave. 800 watts with easy power and timing controls. 6 one touch cooking menus. Hold warm cycle keeps food warm after cooking cycle.	$48,43 	$94,99 	$	Price		Litware	Brand	White	Color	18 x 10 x 13	inches	Size	55	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Litware Microwave E080 Silver	6030402	Item	60304	603	Microwaves	2030	803048	4/5-cubic-foot compact-size microwave. 800 watts with easy power and timing controls. 6 one touch cooking menus. Hold warm cycle keeps food warm after cooking cycle.	$48,43 	$94,99 	$	Price		Litware	Brand	Silver	Color	18 x 10 x 13	inches	Size	55	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Litware Microwave E080 Grey	6030403	Item	60304	603	Microwaves	2036	803054	4/5-cubic-foot compact-size microwave. 800 watts with easy power and timing controls. 6 one touch cooking menus. Hold warm cycle keeps food warm after cooking cycle.	$48,43 	$94,99 	$	Price		Litware	Brand	Grey	Color	18 x 10 x 13	inches	Size	55	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Litware Microwave E080 Red	6030404	Item	60304	603	Microwaves	2042	803060	4/5-cubic-foot compact-size microwave. 800 watts with easy power and timing controls. 6 one touch cooking menus. Hold warm cycle keeps food warm after cooking cycle.	$48,43 	$94,99 	$	Price		Litware	Brand	Red	Color	18 x 10 x 13	inches	Size	55	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Litware Microwave E080 Black	6030405	Item	60304	603	Microwaves	2048	803066	4/5-cubic-foot compact-size microwave. 800 watts with easy power and timing controls. 6 one touch cooking menus. Hold warm cycle keeps food warm after cooking cycle.	$48,43 	$94,99 	$	Price		Litware	Brand	Black	Color	18 x 10 x 13	inches	Size	55	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Litware Microwave E080 Blue	6030406	Item	60304	603	Microwaves	2054	803072	4/5-cubic-foot compact-size microwave. 800 watts with easy power and timing controls. 6 one touch cooking menus. Hold warm cycle keeps food warm after cooking cycle.	$48,43 	$94,99 	$	Price		Litware	Brand	Blue	Color	18 x 10 x 13	inches	Size	55	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0090 White	6030501	Item	60305	603	Microwaves	2059	803077	0.9-cubic-foot microwave. 900 watts with 6 one touch cooking menus for all your basic food needs. Integrated sensors for smart cooking of snacks.	$50,98 	$99,99 	$	Price		Contoso	Brand	White	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0090 Silver	6030502	Item	60305	603	Microwaves	2065	803083	0.9-cubic-foot microwave. 900 watts with 6 one touch cooking menus for all your basic food needs. Integrated sensors for smart cooking of snacks.	$50,98 	$99,99 	$	Price		Contoso	Brand	Silver	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0090 Grey	6030503	Item	60305	603	Microwaves	2071	803089	0.9-cubic-foot microwave. 900 watts with 6 one touch cooking menus for all your basic food needs. Integrated sensors for smart cooking of snacks.	$50,98 	$99,99 	$	Price		Contoso	Brand	Grey	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0090 Orange	6030504	Item	60305	603	Microwaves	2077	803095	0.9-cubic-foot microwave. 900 watts with 6 one touch cooking menus for all your basic food needs. Integrated sensors for smart cooking of snacks.	$50,98 	$99,99 	$	Price		Contoso	Brand	Orange	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0090 Black	6030605	Item	60305	603	Microwaves	2083	803101	0.9-cubic-foot microwave. 900 watts with 6 one touch cooking menus for all your basic food needs. Integrated sensors for smart cooking of snacks.	$50,98 	$99,99 	$	Price		Contoso	Brand	Black	Color	18 x 10 x 14 	inches	Size	37	pounds	Weight																								0,9	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0080 White	6030601	Item	60306	603	Microwaves	2060	803078	Easy to use 4/5-cubic-foot compact-size microwave. 800 watts with 10 one touch cooking menus for foods ranging from bread to bacon. 3 one touch defrost menus.	$48,43 	$94,99 	$	Price		Contoso	Brand	White	Color	18 x 10 x 13	inches	Size	41	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0080 Silver	6030602	Item	60306	603	Microwaves	2066	803078	Easy to use 4/5-cubic-foot compact-size microwave. 800 watts with 10 one touch cooking menus for foods ranging from bread to bacon. 3 one touch defrost menus.	$48,43 	$94,99 	$	Price		Contoso	Brand	Silver	Color	18 x 10 x 13	inches	Size	41	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0080 Grey	6030603	Item	60306	603	Microwaves	2072	803090	Easy to use 4/5-cubic-foot compact-size microwave. 800 watts with 10 one touch cooking menus for foods ranging from bread to bacon. 3 one touch defrost menus.	$48,43 	$94,99 	$	Price		Contoso	Brand	Grey	Color	18 x 10 x 13	inches	Size	41	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0080 Orange	6030604	Item	60306	603	Microwaves	2078	803096	Easy to use 4/5-cubic-foot compact-size microwave. 800 watts with 10 one touch cooking menus for foods ranging from bread to bacon. 3 one touch defrost menus.	$48,43 	$94,99 	$	Price		Contoso	Brand	Orange	Color	18 x 10 x 13	inches	Size	41	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Contoso Microwave E0080 Black	6030605	Item	60306	603	Microwaves	2084	803102	Easy to use 4/5-cubic-foot compact-size microwave. 800 watts with 10 one touch cooking menus for foods ranging from bread to bacon. 3 one touch defrost menus.	$48,43 	$94,99 	$	Price		Contoso	Brand	Black	Color	18 x 10 x 13	inches	Size	41	pounds	Weight																								0,8	CuFt	Volume							FALSE	FALSE		
Contoso Air conditioner L1672 White	6040101	Item	60401	605	Air conditioners	2348	807001	Powerfull 25,000-BTU air conditioner for large rooms up to 1672 square feet. 4 different fan speeds and user friendly LED display makes it easy to adjust for optimal room temperature.	$210,72 	$635,99 	$	Price		Contoso 	Brand	White	Color	21.2 x 19 x 14 	inches	Size	96	pounds	Weight																											25000	BTU	Capacity	1672	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner L1672 Silver	6040102	Item	60401	604	Air conditioners	2362	807015	Powerfull 25,000-BTU air conditioner for large rooms up to 1672 square feet. 4 different fan speeds and user friendly LED display makes it easy to adjust for optimal room temperature.	$210,72 	$635,99 	$	Price		Contoso 	Brand	Silver	Color	21.2 x 19 x 14 	inches	Size	96	pounds	Weight																											25000	BTU	Capacity	1672	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner L1672 Grey	6040103	Item	60401	604	Air conditioners	2369	807022	Powerfull 25,000-BTU air conditioner for large rooms up to 1672 square feet. 4 different fan speeds and user friendly LED display makes it easy to adjust for optimal room temperature.	$210,72 	$635,99 	$	Price		Contoso 	Brand	Grey	Color	21.2 x 19 x 14 	inches	Size	96	pounds	Weight																											25000	BTU	Capacity	1672	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner L1672 Black	6040104	Item	60401	604	Air conditioners	2376	807029	Powerfull 25,000-BTU air conditioner for large rooms up to 1672 square feet. 4 different fan speeds and user friendly LED display makes it easy to adjust for optimal room temperature.	$210,72 	$635,99 	$	Price		Contoso 	Brand	Black	Color	21.2 x 19 x 14 	inches	Size	96	pounds	Weight																											25000	BTU	Capacity	1672	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0640 White	6040201	Item	60402	604	Air conditioners	2349	807002	12,000-BTU air conditioner with special allergen removal filter and LED display with filter change alert. For rooms up to 640 square feet. Remote control for convenient across room adjustment.	$211,53 	$459,99 	$	Price		Contoso 	Brand	White	Color	21.2 x 19 x 14 	inches	Size	98	pounds	Weight																											12000	BTU	Capacity	640	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0640 Silver	6040202	Item	60402	604	Air conditioners	2363	807016	12,000-BTU air conditioner with special allergen removal filter and LED display with filter change alert. For rooms up to 640 square feet. Remote control for convenient across room adjustment.	$211,53 	$459,99 	$	Price		Contoso 	Brand	Silver	Color	21.2 x 19 x 14 	inches	Size	98	pounds	Weight																											12000	BTU	Capacity	640	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0640 Grey	6040203	Item	60402	604	Air conditioners	2370	807023	12,000-BTU air conditioner with special allergen removal filter and LED display with filter change alert. For rooms up to 640 square feet. Remote control for convenient across room adjustment.	$211,53 	$459,99 	$	Price		Contoso 	Brand	Grey	Color	21.2 x 19 x 14 	inches	Size	98	pounds	Weight																											12000	BTU	Capacity	640	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0640 Black	6040204	Item	60402	604	Air conditioners	2377	807030	12,000-BTU air conditioner with special allergen removal filter and LED display with filter change alert. For rooms up to 640 square feet. Remote control for convenient across room adjustment.	$211,53 	$459,99 	$	Price		Contoso 	Brand	Black	Color	21.2 x 19 x 14 	inches	Size	98	pounds	Weight																											12000	BTU	Capacity	640	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0490 White	6040301	Item	60403	604	Air conditioners	2350	807003	Energy efficient 10,000-BTU air conditioner with sleep mode function for rooms up to 490 square feet. 3 different fan speeds for easy airflow adjustment. 	$197,74 	$429,99 	$	Price		Contoso 	Brand	White	Color	15 x 25 x 18	inches	Size	95	pounds	Weight																											10000	BTU	Capacity	490	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0490 Silver	6040302	Item	60403	604	Air conditioners	2364	807017	Energy efficient 10,000-BTU air conditioner with sleep mode function for rooms up to 490 square feet. 3 different fan speeds for easy airflow adjustment. 	$197,74 	$429,99 	$	Price		Contoso 	Brand	Silver	Color	15 x 25 x 18	inches	Size	95	pounds	Weight																											10000	BTU	Capacity	490	square feet	Coverage	FALSE	FALSE		
Contoso Air conditioner M0490 Grey	6040303	Item	60403	604	Air conditioners	2371	807024	Energy efficient 10,000-BTU air conditioner with sleep mode function for rooms up to 490 square feet. 3 different fan speeds for easy airflow adjustment. 	$197,74 	$429,99 	$	Price		Contoso 	Brand	Grey	Color	15 x 25 x 18	inches	Size	95	pounds	Weight																											10000	BTU	Capacity	490	square feet	Coverage	FALSE	FALSE		
